"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/03/02","4,597,630","501,611,170","108.00","110.00","107.50","110.00","+2.50","2,621",
"2015/03/03","3,342,643","366,693,198","110.50","110.50","109.00","110.00"," 0.00","2,109",
"2015/03/04","2,382,538","260,349,142","110.00","110.00","108.50","109.00","-1.00","1,336",
"2015/03/05","3,279,452","357,128,316","110.00","110.00","108.00","108.50","-0.50","1,572",
"2015/03/06","3,078,155","331,300,085","109.00","109.00","107.00","108.00","-0.50","1,658",
"2015/03/09","2,483,472","265,193,032","107.00","108.00","106.00","106.00","-2.00","1,045",
"2015/03/10","3,778,141","405,993,228","106.00","109.00","105.50","108.50","+2.50","1,781",
"2015/03/11","4,295,044","466,315,252","107.00","110.00","107.00","108.50"," 0.00","2,386",
"2015/03/12","2,920,540","315,495,320","108.50","109.00","107.00","108.50"," 0.00","1,526",
"2015/03/13","3,460,499","377,834,891","108.00","110.00","108.00","110.00","+1.50","1,671",
"2015/03/16","2,606,533","283,188,064","108.50","110.00","108.00","108.00","-2.00","1,313",
"2015/03/17","3,373,489","367,756,301","108.50","110.00","108.00","109.50","+1.50","1,685",
"2015/03/18","3,748,995","407,960,452","108.50","109.50","108.00","108.50","-1.00","2,057",
"2015/03/19","5,011,260","550,550,840","109.50","111.00","109.00","109.50","+1.00","1,911",
"2015/03/20","2,990,384","331,249,419","109.50","111.50","109.50","111.50","+2.00","1,450",
"2015/03/23","1,960,798","216,561,780","111.50","111.50","110.00","110.50","-1.00","900",
"2015/03/24","3,101,169","342,157,090","110.00","111.00","109.50","111.00","+0.50","1,839",
"2015/03/25","3,010,467","332,554,870","111.00","111.00","109.50","110.50","-0.50","1,350",
"2015/03/26","3,207,539","352,315,519","109.50","110.50","109.00","110.00","-0.50","1,556",
"2015/03/27","3,520,635","387,728,029","109.50","110.50","109.50","110.00"," 0.00","1,100",
"2015/03/30","2,520,202","276,854,614","109.50","110.00","109.50","110.00"," 0.00","1,595",
"2015/03/31","5,957,046","650,859,034","110.00","110.00","108.00","109.50","-0.50","1,955",
