"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/09/01","29,639,425","385,161,265","13.05","13.05","12.95","12.95","-0.05","5,167",
" 2010/09/02","43,603,854","576,254,932","13.25","13.30","13.10","13.20","+0.25","9,714",
" 2010/09/03","35,005,458","464,862,112","13.20","13.35","13.20","13.35","+0.15","8,780",
" 2010/09/06","31,672,511","422,299,313","13.40","13.45","13.25","13.30","-0.05","4,824",
" 2010/09/07","33,611,557","443,956,537","13.30","13.35","13.15","13.15","-0.15","5,374",
" 2010/09/08","29,979,257","395,573,904","13.10","13.25","13.10","13.25","+0.10","3,763",
" 2010/09/09","35,200,657","467,418,837","13.30","13.35","13.20","13.25"," 0.00","4,723",
" 2010/09/10","45,422,491","607,156,470","13.35","13.45","13.30","13.40","+0.15","5,330",
" 2010/09/13","59,445,416","807,354,733","13.45","13.70","13.45","13.70","+0.30","7,524",
" 2010/09/14","107,191,263","1,501,167,245","13.75","14.35","13.65","13.95","+0.25","18,222",
" 2010/09/15","64,199,011","886,647,108","14.00","14.00","13.70","13.85","-0.10","7,939",
" 2010/09/16","27,542,206","378,813,836","13.85","13.85","13.70","13.70","-0.15","4,360",
" 2010/09/17","47,724,604","658,715,259","13.70","13.85","13.70","13.80","+0.10","5,796",
" 2010/09/20","28,362,761","389,912,240","13.75","13.80","13.65","13.75","-0.05","3,020",
" 2010/09/21","24,948,880","346,347,986","13.85","14.00","13.80","13.85","+0.10","3,855",
" 2010/09/23","27,504,264","380,327,722","13.85","13.90","13.70","13.85"," 0.00","4,789",
" 2010/09/24","50,056,878","685,138,050","13.75","13.80","13.60","13.70","-0.15","5,161",
" 2010/09/27","20,780,715","285,932,927","13.80","13.85","13.70","13.75","+0.05","3,201",
" 2010/09/28","30,846,214","422,020,965","13.60","13.75","13.60","13.75"," 0.00","4,684",
" 2010/09/29","40,403,585","556,156,264","13.75","13.85","13.70","13.75"," 0.00","5,437",
" 2010/09/30","31,348,520","433,705,295","13.80","13.90","13.75","13.85","+0.10","4,407",
