"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/04/01","3,197,856","223,816,448","71.60","71.60","69.60","69.60","-2.20","1,977",
"2015/04/02","2,838,940","201,728,050","69.80","71.50","69.80","71.00","+1.40","1,816",
"2015/04/07","9,942,357","720,814,686","72.10","73.70","71.90","73.20","+2.20","3,998",
"2015/04/08","14,702,519","1,091,718,806","73.50","74.90","73.40","74.40","+1.20","5,897",
"2015/04/09","6,925,121","515,735,077","74.50","75.00","73.90","73.90","-0.50","2,788",
"2015/04/10","2,572,129","190,067,176","74.00","74.30","73.10","74.00","+0.10","1,482",
"2015/04/13","5,344,647","399,103,661","74.00","75.60","73.90","75.00","+1.00","2,397",
"2015/04/14","5,680,377","425,700,598","75.00","75.20","74.10","74.20","-0.80","1,720",
"2015/04/15","7,149,110","530,445,885","74.20","75.00","72.60","74.00","-0.20","3,355",
"2015/04/16","10,600,295","801,974,816","74.10","76.10","74.10","76.10","+2.10","4,002",
"2015/04/17","3,735,640","283,487,407","76.30","76.30","75.20","75.50","-0.60","1,858",
"2015/04/20","4,385,437","332,987,444","74.30","76.30","74.30","76.20","+0.70","1,967",
"2015/04/21","5,670,703","433,483,036","76.20","76.80","75.80","76.50","+0.30","2,630",
"2015/04/22","7,746,416","591,481,462","76.50","76.60","76.10","76.10","-0.40","2,232",
"2015/04/23","12,938,859","1,003,061,166","76.30","78.30","76.30","78.30","+2.20","5,261",
"2015/04/24","13,562,075","1,075,910,625","78.30","79.80","78.20","79.40","+1.10","5,647",
"2015/04/27","9,684,982","771,939,941","79.40","80.20","78.90","79.60","+0.20","4,628",
"2015/04/28","9,289,920","741,187,968","79.60","80.20","78.40","80.20","+0.60","4,251",
"2015/04/29","5,736,893","458,071,247","78.60","80.40","78.60","79.50","-0.70","2,611",
"2015/04/30","7,153,662","567,383,336","80.00","80.40","78.20","78.20","-1.30","3,352",
