"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/06/01","1,173,687","89,482,642","77.00","77.00","76.00","76.00","-1.00","997",
"2015/06/02","1,566,087","117,819,502","75.60","76.00","74.70","74.70","-1.30","1,333",
"2015/06/03","3,005,879","221,071,367","74.60","75.00","73.00","73.00","-1.70","2,184",
"2015/06/04","2,570,241","189,861,032","73.00","75.00","73.00","73.50","+0.50","1,953",
"2015/06/05","1,336,022","98,600,421","73.40","74.50","73.30","73.60","+0.10","981",
"2015/06/08","2,863,824","215,978,721","73.60","76.60","73.60","75.40","+1.80","1,794",
"2015/06/09","1,362,003","101,318,209","75.40","75.40","73.80","73.80","-1.60","1,026",
"2015/06/10","1,564,906","116,235,025","73.80","74.80","73.80","74.10","+0.30","1,326",
"2015/06/11","1,959,264","144,393,123","75.00","75.00","73.20","73.40","-0.70","1,512",
"2015/06/12","1,673,700","123,930,914","74.00","75.00","73.40","73.40"," 0.00","1,318",
"2015/06/15","1,826,354","132,985,194","73.40","73.40","72.00","72.40","-1.00","1,388",
"2015/06/16","2,911,730","206,296,367","72.00","72.00","70.20","70.80","-1.60","2,182",
"2015/06/17","3,171,833","226,055,417","70.60","73.30","70.00","71.70","+0.90","2,307",
"2015/06/18","2,293,306","162,560,826","71.80","72.00","70.60","70.60","-1.10","1,555",
"2015/06/22","1,813,903","128,493,813","71.30","71.60","70.00","70.60"," 0.00","1,404",
"2015/06/23","2,798,421","201,236,703","71.50","72.70","70.80","72.70","+2.10","1,600",
"2015/06/24","1,621,564","118,742,074","72.50","74.00","72.00","73.60","+0.90","1,127",
"2015/06/25","2,445,706","178,660,253","73.60","73.90","72.70","72.70","-0.90","1,500",
"2015/06/26","1,632,851","118,185,355","72.00","73.00","72.00","72.70"," 0.00","1,258",
"2015/06/29","1,192,441","86,224,621","72.10","72.90","72.00","72.40","-0.30","781",
"2015/06/30","1,537,693","112,522,119","73.00","73.60","72.30","73.60","+1.20","939",
