"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2011/04/01","3,894,112","1,324,267,183","339.50","343.00","337.00","343.00","+5.00","2,879",
"2011/04/06","14,311,254","5,007,181,986","347.00","353.00","345.00","349.50","+6.50","8,685",
"2011/04/07","5,767,489","2,015,901,639","352.00","352.00","346.50","351.00","+1.50","3,810",
"2011/04/08","4,441,683","1,555,026,550","351.00","352.00","347.50","350.00","-1.00","3,427",
"2011/04/11","4,397,143","1,542,024,570","350.00","354.00","346.00","354.00","+4.00","2,833",
"2011/04/12","3,197,292","1,113,285,908","351.00","352.00","346.00","346.00","-8.00","2,422",
"2011/04/13","2,930,890","1,011,552,110","345.00","348.00","341.50","347.50","+1.50","2,109",
"2011/04/14","6,988,106","2,377,995,540","346.00","346.00","337.00","339.00","-8.50","5,124",
"2011/04/15","4,237,630","1,434,655,940","337.00","342.50","336.00","336.00","-3.00","3,516",
"2011/04/18","9,230,467","3,018,668,057","336.00","337.50","319.50","320.00","-16.00","7,398",
"2011/04/19","10,936,966","3,393,539,392","315.00","316.00","308.00","309.00","-11.00","8,338",
"2011/04/20","9,090,639","2,799,668,090","310.00","312.00","303.50","308.00","-1.00","6,333",
"2011/04/21","5,403,298","1,697,617,370","314.00","316.50","311.00","314.50","+6.50","4,216",
"2011/04/22","3,519,862","1,101,128,838","313.00","316.00","311.00","311.00","-3.50","2,899",
"2011/04/25","3,051,037","944,603,859","312.00","314.00","305.50","305.50","-5.50","2,698",
"2011/04/26","5,487,891","1,697,301,165","303.50","313.50","301.00","313.00","+7.50","4,160",
"2011/04/27","11,086,842","3,592,165,124","318.00","329.00","318.00","320.50","+7.50","7,990",
"2011/04/28","6,096,541","1,936,412,915","321.00","323.50","314.00","314.50","-6.00","4,508",
"2011/04/29","5,942,030","1,879,101,110","314.00","321.00","311.00","316.50","+2.00","4,293",
