"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/08/02","1,377,212","88,484,380","64.40","64.50","63.90","64.40","+0.80","705",
" 2010/08/03","3,688,339","243,158,404","65.00","66.50","64.50","65.80","+1.40","1,754",
" 2010/08/04","1,588,295","104,127,352","66.00","66.20","65.30","65.40","-0.40","787",
" 2010/08/05","1,946,941","127,850,976","65.60","66.00","65.10","65.10","-0.30","995",
" 2010/08/06","1,281,000","84,213,200","65.30","66.10","65.10","65.80","+0.70","646",
" 2010/08/09","1,943,724","128,613,920","65.80","66.50","65.70","65.80"," 0.00","870",
" 2010/08/10","2,218,100","143,060,000","65.50","65.50","64.10","64.10","-1.70","987",
" 2010/08/11","1,486,635","95,280,865","64.00","64.80","63.50","64.10"," 0.00","823",
" 2010/08/12","2,124,201","136,427,123","64.80","64.80","63.70","64.50","+0.40","967",
" 2010/08/13","1,956,051","127,450,076","64.40","65.60","64.20","65.30","+0.80","989",
" 2010/08/16","819,100","53,095,480","64.60","65.30","64.20","64.60","-0.70","527",
" 2010/08/17","2,450,247","161,643,749","65.00","66.50","64.60","66.30","+1.70","1,347",
" 2010/08/18","5,191,861","354,574,058","66.80","69.40","66.80","67.60","+1.30","2,731",
" 2010/08/19","2,683,217","180,358,580","68.50","68.50","66.60","66.70","-0.90","1,350",
" 2010/08/20","4,737,900","322,032,500","66.70","69.00","66.30","68.00","+1.30","2,196",
" 2010/08/23","7,862,156","555,217,020","69.00","72.00","68.80","70.40","+2.40","3,531",
" 2010/08/24","3,534,589","247,060,530","70.40","71.80","68.80","69.00","-1.40","1,885",
" 2010/08/25","3,407,359","226,960,621","68.20","68.40","65.50","66.00","-3.00","1,853",
" 2010/08/26","1,901,386","125,839,584","66.20","67.40","65.60","65.80","-0.20","1,043",
" 2010/08/27","6,509,130","448,184,584","67.00","69.90","67.00","69.30","+3.50","3,430",
" 2010/08/30","5,424,768","383,013,209","71.00","71.50","69.70","70.80","+1.50","2,580",
" 2010/08/31","3,211,256","222,941,313","70.70","70.70","68.50","69.20","-1.60","1,650",
