"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/01/04","4,820,621","509,565,975","107.00","108.00","104.50","105.50","-1.50","2,240",
" 2010/01/05","12,081,366","1,231,600,739","105.50","106.00","100.00","100.50","-5.00","5,609",
" 2010/01/06","8,998,703","904,050,912","100.50","101.50","99.20","101.50","+1.00","3,966",
" 2010/01/07","15,033,248","1,566,120,544","102.00","107.00","101.50","103.50","+2.00","6,229",
" 2010/01/08","5,145,744","526,385,632","104.00","104.50","100.50","103.50"," 0.00","2,782",
" 2010/01/11","4,284,184","448,207,362","103.00","106.00","103.00","106.00","+2.50","2,487",
" 2010/01/12","4,344,650","449,652,950","105.00","105.50","102.00","103.00","-3.00","2,450",
" 2010/01/13","10,496,787","1,047,631,187","101.00","102.50","98.40","99.30","-3.70","5,486",
" 2010/01/14","9,679,541","992,618,664","100.00","105.50","99.90","104.00","+4.70","5,180",
" 2010/01/15","8,845,298","933,881,098","105.50","107.00","104.50","105.00","+1.00","4,291",
" 2010/01/18","3,537,496","369,758,580","104.00","106.00","103.00","105.00"," 0.00","1,934",
" 2010/01/19","5,984,932","612,820,073","105.00","106.00","101.00","101.50","-3.50","3,498",
" 2010/01/20","4,707,366","476,666,632","103.00","103.00","99.90","102.00","+0.50","2,478",
" 2010/01/21","4,559,774","455,967,700","101.00","101.50","99.20","99.90","-2.10","2,636",
" 2010/01/22","7,657,776","745,382,155","98.00","98.90","96.00","96.50","-3.40","3,790",
" 2010/01/25","4,522,414","446,224,621","96.50","99.60","96.50","98.10","+1.60","2,691",
" 2010/01/26","7,525,546","716,053,337","100.00","100.00","91.60","93.00","-5.10","4,199",
" 2010/01/27","5,930,933","556,864,235","93.50","95.80","92.10","94.00","+1.00","3,193",
" 2010/01/28","7,663,372","734,675,877","95.30","98.00","93.20","97.30","+3.30","3,798",
" 2010/01/29","6,540,414","617,125,255","95.10","95.60","93.00","94.30","-3.00","3,285",
