"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/01/04","1,042,828","89,789,963","87.00","87.00","85.70","86.20","-0.80","588",
" 2010/01/05","1,227,626","105,148,521","86.40","86.70","85.10","85.30","-0.90","715",
" 2010/01/06","814,800","69,791,596","85.30","86.10","85.20","85.50","+0.20","491",
" 2010/01/07","1,863,776","161,030,879","86.90","87.20","85.50","85.60","+0.10","1,132",
" 2010/01/08","889,076","76,373,107","85.60","86.50","85.60","85.80","+0.20","516",
" 2010/01/11","1,002,741","86,424,391","85.80","86.50","85.80","86.20","+0.40","633",
" 2010/01/12","1,318,824","113,760,189","86.50","87.10","85.30","85.80","-0.40","839",
" 2010/01/13","694,434","59,179,433","85.30","85.70","85.00","85.20","-0.60","426",
" 2010/01/14","1,134,245","96,708,086","85.00","85.90","85.00","85.30","+0.10","711",
" 2010/01/15","750,406","64,097,369","85.60","85.80","85.20","85.70","+0.40","495",
" 2010/01/18","1,085,205","93,209,184","85.50","86.60","84.80","85.80","+0.10","709",
" 2010/01/19","1,725,792","149,635,212","86.20","87.60","86.00","86.00","+0.20","1,087",
" 2010/01/20","1,072,095","92,555,770","86.50","86.90","85.50","86.20","+0.20","683",
" 2010/01/21","1,045,332","89,209,383","86.00","86.30","85.00","85.00","-1.20","668",
" 2010/01/22","1,131,146","95,079,764","84.50","85.00","83.50","83.70","-1.30","727",
" 2010/01/25","562,259","46,763,793","83.00","83.50","82.80","83.10","-0.60","372",
" 2010/01/26","1,719,844","141,029,778","83.20","83.90","80.30","81.00","-2.10","1,002",
" 2010/01/27","1,108,410","89,424,210","81.10","81.50","80.10","80.80","-0.20","693",
" 2010/01/28","787,823","65,328,216","81.10","84.60","81.10","83.90","+3.10","495",
" 2010/01/29","305,757","25,220,131","82.20","83.00","81.70","83.00","-0.90","247",
