"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/01/04","1,313,881","101,255,978","78.30","78.30","76.50","77.00","-0.60","736",
" 2010/01/05","2,335,162","178,191,326","77.10","77.70","75.50","75.50","-1.50","1,101",
" 2010/01/06","1,884,666","142,368,970","75.70","76.10","75.30","75.50"," 0.00","896",
" 2010/01/07","3,467,319","261,423,909","76.00","76.10","74.80","75.70","+0.20","1,226",
" 2010/01/08","4,636,394","356,736,386","75.50","77.80","75.30","77.40","+1.70","1,889",
" 2010/01/11","20,462,757","1,667,572,321","77.60","82.80","77.40","82.80","+5.40","6,314",
" 2010/01/12","20,374,405","1,753,452,705","83.90","88.00","83.60","87.50","+4.70","7,522",
" 2010/01/13","5,108,253","438,525,640","87.00","87.10","84.60","85.00","-2.50","2,652",
" 2010/01/14","14,055,824","1,250,756,617","85.80","90.90","85.80","87.30","+2.30","5,443",
" 2010/01/15","7,589,185","672,199,165","87.90","89.50","86.80","89.00","+1.70","3,596",
" 2010/01/18","5,296,074","472,502,469","89.00","90.50","88.00","88.00","-1.00","2,809",
" 2010/01/19","6,667,292","571,102,120","88.00","88.00","84.50","85.00","-3.00","2,705",
" 2010/01/20","4,830,677","415,353,109","87.00","87.20","84.50","85.70","+0.70","2,498",
" 2010/01/21","2,246,950","192,045,950","85.00","86.40","84.50","85.00","-0.70","1,095",
" 2010/01/22","3,394,920","280,491,640","84.10","84.50","81.80","81.90","-3.10","1,826",
" 2010/01/25","2,147,090","175,332,330","80.00","82.80","80.00","81.50","-0.40","1,172",
" 2010/01/26","10,704,016","887,935,383","84.20","86.00","80.10","80.20","-1.30","4,041",
" 2010/01/27","6,213,053","503,522,615","81.30","83.40","77.30","79.30","-0.90","3,002",
" 2010/01/28","4,443,251","357,898,648","79.40","82.00","79.40","81.10","+1.80","2,208",
" 2010/01/29","4,214,171","332,403,709","80.00","80.00","78.10","78.90","-2.20","1,989",
